samID,ItemID,DataID,N_RivID,N_SiteID,Continent,Country,Primer,Year,Month,SR,ID,SeqID,nASVs_B,nASVs_C,nASVs_E,nASVs_G,nSpes_B,nSpes_C,nSpes_E,nSpes_G
I045_S054,I045,D022,NR096,S054,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,2,2,2,2,2,2,2,2
I045_S055,I045,D022,NR096,S055,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,3,3,3,4,3,3,3,4
I045_S056,I045,D022,NR096,S056,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,2,2,2,3,2,2,2,2
I045_S057,I045,D022,NR096,S057,Europe,Switzerland,Riaz01,2018,10,4,D022_RS031,RS031,3,3,3,4,3,3,3,3
I045_S058,I045,D022,NR096,S058,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,2,2,2,3,2,2,2,2
I045_S059,I045,D022,NR096,S059,Europe,Switzerland,Riaz01,2018,10,1,D022_RS031,RS031,1,1,1,1,1,1,1,1
I045_S060,I045,D022,NR096,S060,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,3,3,3,3,3,3,3,3
I045_S061,I045,D022,NR096,S061,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,1,1,3,4,1,1,3,3
I045_S062,I045,D022,NR096,S062,Europe,Switzerland,Riaz01,2018,10,4,D022_RS031,RS031,4,4,4,4,4,4,4,4
I045_S063,I045,D022,NR096,S063,Europe,Switzerland,Riaz01,2018,10,0,D022_RS031,RS031,1,1,1,1,1,1,1,1
I045_S064,I045,D022,NR096,S064,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,4,4,4,9,3,3,3,3
I045_S065,I045,D022,NR096,S065,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,2,2,2,2,2,2,2,2
I045_S066,I045,D022,NR096,S066,Europe,Switzerland,Riaz01,2018,10,6,D022_RS031,RS031,4,4,4,6,3,3,3,4
I045_S067,I045,D022,NR096,S067,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,2,2,2,4,2,2,2,4
I045_S068,I045,D022,NR096,S068,Europe,Switzerland,Riaz01,2018,10,6,D022_RS031,RS031,5,5,5,8,3,3,3,4
I045_S069,I045,D022,NR096,S069,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,4,4,4,4,4,4,4,4
I045_S070,I045,D022,NR096,S070,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,4,4,4,7,2,2,2,2
I045_S071,I045,D022,NR096,S071,Europe,Switzerland,Riaz01,2018,10,2,D022_RS031,RS031,2,2,2,4,1,1,1,1
I045_S072,I045,D022,NR096,S072,Europe,Switzerland,Riaz01,2018,10,3,D022_RS031,RS031,2,2,2,5,2,2,2,4
I045_S073,I045,D022,NR096,S073,Europe,Switzerland,Riaz01,2018,10,6,D022_RS031,RS031,2,2,3,3,2,2,3,3
I046_S001,I046,D022,NR096,S001,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,11,5,5,5,7
I046_S002,I046,D022,NR096,S002,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,5,5,5,5,3,3,3,3
I046_S003,I046,D022,NR096,S003,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,4,3,3,3,4
I046_S004,I046,D022,NR096,S004,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,6,6,6,6,5,5,5,5
I046_S005,I046,D022,NR096,S005,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,5,5,5,7,3,3,3,4
I046_S006,I046,D022,NR096,S006,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,2,2,2,5,2,2,2,3
I046_S007,I046,D022,NR096,S007,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,4,4,4,7,3,3,3,4
I046_S008,I046,D022,NR096,S008,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,5,5,5,7,4,4,4,5
I046_S009,I046,D022,NR096,S009,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,2,2,2,4,2,2,2,3
I046_S010,I046,D022,NR096,S010,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,3,3,3,5,2,2,2,3
I046_S011,I046,D022,NR096,S011,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,2,2,2,4,1,1,1,1
I046_S012,I046,D022,NR096,S012,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,4,4,4,6,2,2,2,2
I046_S013,I046,D022,NR096,S013,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,3,3,3,4,2,2,2,2
I046_S014,I046,D022,NR096,S014,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,11,11,12,13,9,9,10,11
I046_S015,I046,D022,NR096,S015,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,5,5,5,7,4,4,4,4
I046_S016,I046,D022,NR096,S016,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,8,6,6,6,7
I046_S017,I046,D022,NR096,S017,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,7,4,4,4,4
I046_S018,I046,D022,NR096,S018,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,6,4,4,4,5
I046_S019,I046,D022,NR096,S019,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,5,5,5,6,3,3,3,3
I046_S020,I046,D022,NR096,S020,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,10,4,4,4,5
I046_S021,I046,D022,NR096,S021,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,6,4,4,4,4
I046_S022,I046,D022,NR096,S022,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,5,5,5,8,4,4,4,4
I046_S023,I046,D022,NR096,S023,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,3,3,4,6,3,3,4,4
I046_S024,I046,D022,NR096,S024,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,5,6,4,4,5,5
I046_S025,I046,D022,NR096,S025,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,4,4,4,6,3,3,3,3
I046_S026,I046,D022,NR096,S026,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,4,4,5,5,4,4,5,5
I046_S027,I046,D022,NR096,S027,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,5,5,5,9,4,4,4,4
I046_S028,I046,D022,NR096,S028,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,3,3,3,5,3,3,3,3
I046_S029,I046,D022,NR096,S029,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,4,7,4,4,4,5
I046_S030,I046,D022,NR096,S030,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,8,8,8,12,7,7,7,9
I046_S031,I046,D022,NR096,S031,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,5,3,3,3,4
I046_S032,I046,D022,NR096,S032,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,9,9,9,13,7,7,7,9
I046_S033,I046,D022,NR096,S033,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,7,7,7,11,6,6,6,8
I046_S034,I046,D022,NR096,S034,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,7,7,7,10,5,5,5,7
I046_S035,I046,D022,NR096,S035,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,7,5,5,5,5
I046_S036,I046,D022,NR096,S036,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,9,9,9,11,5,5,5,6
I046_S037,I046,D022,NR096,S037,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,9,9,9,10,5,5,5,5
I046_S038,I046,D022,NR096,S038,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,5,5,5,5,5,5,5,5
I046_S039,I046,D022,NR096,S039,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,4,4,4,5,4,4,4,4
I046_S040,I046,D022,NR096,S040,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,5,5,5,8,5,5,5,7
I046_S041,I046,D022,NR096,S041,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,4,7,4,4,4,4
I046_S042,I046,D022,NR096,S042,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,9,4,4,4,5
I046_S043,I046,D022,NR096,S043,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,4,4,4,4,4,4,4,4
I046_S044,I046,D022,NR096,S044,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,4,3,3,3,3
I046_S045,I046,D022,NR096,S045,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,6,4,4,4,5
I046_S046,I046,D022,NR096,S046,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,6,6,6,9,4,4,4,5
I046_S047,I046,D022,NR096,S047,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,5,5,5,5,4,4,4,4
I046_S048,I046,D022,NR096,S048,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,4,7,4,4,4,6
I046_S049,I046,D022,NR096,S049,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,5,5,5,5,4,4,4,4
I046_S050,I046,D022,NR096,S050,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,5,5,5,8,4,4,4,6
I046_S051,I046,D022,NR096,S051,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,3,3,3,4,2,2,2,2
I046_S052,I046,D022,NR096,S052,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,4,4,5,7,3,3,4,4
I046_S053,I046,D022,NR096,S053,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,6,6,6,8,3,3,3,4
I046_S054,I046,D022,NR096,S054,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,6,4,4,4,5
I046_S055,I046,D022,NR096,S055,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,3,3,3,3,3
I046_S056,I046,D022,NR096,S056,Europe,Switzerland,Riaz01,2018,5,6,D022_RS031,RS031,5,5,5,7,4,4,4,5
I046_S057,I046,D022,NR096,S057,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,4,3,3,3,3
I046_S058,I046,D022,NR096,S058,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,6,4,4,4,4
I046_S059,I046,D022,NR096,S059,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,3,3,3,3,3,3,3,3
I046_S060,I046,D022,NR096,S060,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,3,3,4,6,3,3,4,5
I046_S061,I046,D022,NR096,S061,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,4,4,4,5,3,3,3,3
I046_S062,I046,D022,NR096,S062,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,6,5,5,5,5
I046_S063,I046,D022,NR096,S063,Europe,Switzerland,Riaz01,2018,5,2,D022_RS031,RS031,2,2,2,3,2,2,2,2
I046_S064,I046,D022,NR096,S064,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,4,3,3,3,3
I046_S065,I046,D022,NR096,S065,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,3,3,3,4,2,2,2,3
I046_S066,I046,D022,NR096,S066,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,8,3,3,3,4
I046_S067,I046,D022,NR096,S067,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,3,3,3,3,3
I046_S068,I046,D022,NR096,S068,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,4,7,4,4,4,5
I046_S069,I046,D022,NR096,S069,Europe,Switzerland,Riaz01,2018,5,5,D022_RS031,RS031,4,4,4,5,4,4,4,4
I046_S070,I046,D022,NR096,S070,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,6,6,6,8,5,5,5,5
I046_S071,I046,D022,NR096,S071,Europe,Switzerland,Riaz01,2018,5,3,D022_RS031,RS031,3,3,3,4,3,3,3,3
I046_S072,I046,D022,NR096,S072,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,3,3,3,6,3,3,3,4
I046_S073,I046,D022,NR096,S073,Europe,Switzerland,Riaz01,2018,5,4,D022_RS031,RS031,4,4,4,5,4,4,4,4
I047_S001,I047,D022,NR096,S001,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,2,2,2,3,2,2,2,3
I047_S002,I047,D022,NR096,S002,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,2,2,2,3,2,2,2,3
I047_S003,I047,D022,NR096,S003,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,1,1,1,2,1,1,1,2
I047_S004,I047,D022,NR096,S004,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,4,3,3,3,3
I047_S005,I047,D022,NR096,S005,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,2,2,2,3,2,2,2,2
I047_S006,I047,D022,NR096,S006,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,3,3,3,3,3
I047_S007,I047,D022,NR096,S007,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S008,I047,D022,NR096,S008,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,2,2,2,3,2,2,2,2
I047_S009,I047,D022,NR096,S009,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S010,I047,D022,NR096,S010,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S011,I047,D022,NR096,S011,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S012,I047,D022,NR096,S012,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,7,7,7,11,5,5,5,7
I047_S013,I047,D022,NR096,S013,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,4,4,4,4,3,3,3,3
I047_S014,I047,D022,NR096,S014,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,4,4,4,4,3,3,3,3
I047_S016,I047,D022,NR096,S016,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,6,3,3,3,4
I047_S017,I047,D022,NR096,S017,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,6,6,6,8,3,3,3,4
I047_S018,I047,D022,NR096,S018,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,3,3,3,3,3,3,3,3
I047_S019,I047,D022,NR096,S019,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,3,3,3,3,3
I047_S020,I047,D022,NR096,S020,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,4,4,4,7,3,3,3,4
I047_S021,I047,D022,NR096,S021,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,6,6,6,8,4,4,4,5
I047_S022,I047,D022,NR096,S022,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,5,5,5,7,3,3,3,3
I047_S023,I047,D022,NR096,S023,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,2,2,2,4,1,1,1,1
I047_S024,I047,D022,NR096,S024,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,5,5,5,6,4,4,4,5
I047_S025,I047,D022,NR096,S025,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,5,5,5,7,3,3,3,4
I047_S026,I047,D022,NR096,S026,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,5,5,5,6,5,5,5,5
I047_S027,I047,D022,NR096,S027,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,2,2,2,4,2,2,2,2
I047_S028,I047,D022,NR096,S028,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,6,6,6,10,5,5,5,6
I047_S029,I047,D022,NR096,S029,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,5,5,5,7,5,5,5,6
I047_S030,I047,D022,NR096,S030,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,4,4,4,4,4,4,4,4
I047_S031,I047,D022,NR096,S031,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,3,3,3,6,3,3,3,4
I047_S032,I047,D022,NR096,S032,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,3,3,3,4,3,3,3,3
I047_S033,I047,D022,NR096,S033,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,4,4,4,5,4,4,4,4
I047_S034,I047,D022,NR096,S034,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,4,3,3,3,3
I047_S035,I047,D022,NR096,S035,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,6,6,6,7,4,4,4,5
I047_S036,I047,D022,NR096,S036,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,5,5,5,5,4,4,4,4
I047_S037,I047,D022,NR096,S037,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,5,5,5,5,3,3,3,3
I047_S038,I047,D022,NR096,S038,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,4,4,4,6,4,4,4,5
I047_S039,I047,D022,NR096,S039,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,4,3,3,3,3
I047_S040,I047,D022,NR096,S040,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,3,3,3,3,3
I047_S041,I047,D022,NR096,S041,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,4,4,4,4,4,4,4,4
I047_S042,I047,D022,NR096,S042,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,7,7,8,12,4,4,5,7
I047_S043,I047,D022,NR096,S043,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,5,5,5,10,3,3,3,6
I047_S044,I047,D022,NR096,S044,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,7,7,7,10,6,6,6,8
I047_S045,I047,D022,NR096,S045,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,7,7,7,11,5,5,5,7
I047_S046,I047,D022,NR096,S046,Europe,Switzerland,Riaz01,2018,8,6,D022_RS031,RS031,6,6,6,9,5,5,5,7
I047_S047,I047,D022,NR096,S047,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,2,3,1,1,1,1
I047_S048,I047,D022,NR096,S048,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,7,7,7,9,5,5,5,6
I047_S049,I047,D022,NR096,S049,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,6,6,6,8,5,5,5,6
I047_S050,I047,D022,NR096,S050,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,4,4,4,5,3,3,3,3
I047_S051,I047,D022,NR096,S051,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,3,7,1,1,2,3
I047_S052,I047,D022,NR096,S052,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,5,5,5,8,4,4,4,6
I047_S053,I047,D022,NR096,S053,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,4,4,4,5,3,3,3,3
I047_S054,I047,D022,NR096,S054,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,5,3,3,3,4
I047_S055,I047,D022,NR096,S055,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,3,3,3,3,3
I047_S056,I047,D022,NR096,S056,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,5,3,3,3,3
I047_S057,I047,D022,NR096,S057,Europe,Switzerland,Riaz01,2018,8,5,D022_RS031,RS031,5,5,5,8,4,4,4,5
I047_S059,I047,D022,NR096,S059,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,5,5,6,6,2,2,3,3
I047_S060,I047,D022,NR096,S060,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,7,3,3,3,4
I047_S061,I047,D022,NR096,S061,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,4,4,4,9,3,3,3,5
I047_S062,I047,D022,NR096,S062,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,5,3,3,3,4
I047_S063,I047,D022,NR096,S063,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,1,1,1,2,1,1,1,2
I047_S064,I047,D022,NR096,S064,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,6,3,3,3,3
I047_S065,I047,D022,NR096,S065,Europe,Switzerland,Riaz01,2018,8,4,D022_RS031,RS031,3,3,3,4,3,3,3,3
I047_S066,I047,D022,NR096,S066,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S067,I047,D022,NR096,S067,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,4,4,4,4,3,3,3,3
I047_S068,I047,D022,NR096,S068,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,3,3,3,3,2,2,2,2
I047_S070,I047,D022,NR096,S070,Europe,Switzerland,Riaz01,2018,8,3,D022_RS031,RS031,2,2,2,2,2,2,2,2
I047_S071,I047,D022,NR096,S071,Europe,Switzerland,Riaz01,2018,8,1,D022_RS031,RS031,3,3,3,3,2,2,2,2
I047_S073,I047,D022,NR096,S073,Europe,Switzerland,Riaz01,2018,8,2,D022_RS031,RS031,3,3,3,4,3,3,3,3
I048_S001,I048,D023,NR024,S001,Europe,France,Riaz01,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S002,I048,D023,NR024,S002,Europe,France,Riaz01,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S003,I048,D023,NR024,S003,Europe,France,Riaz01,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S004,I048,D023,NR024,S004,Europe,France,Riaz01,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S005,I048,D023,NR024,S005,Europe,France,Riaz01,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S006,I048,D023,NR024,S006,Europe,France,Riaz01,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S007,I048,D023,NR024,S007,Europe,France,Riaz01,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S008,I048,D023,NR024,S008,Europe,France,Riaz01,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S009,I048,D023,NR024,S009,Europe,France,Riaz01,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S010,I048,D023,NR024,S010,Europe,France,Riaz01,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S011,I048,D023,NR024,S011,Europe,France,Riaz01,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S012,I048,D023,NR024,S012,Europe,France,Riaz01,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S013,I048,D023,NR024,S013,Europe,France,Riaz01,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S014,I048,D023,NR024,S014,Europe,France,Riaz01,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S015,I048,D023,NR024,S015,Europe,France,Riaz01,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S016,I048,D023,NR024,S016,Europe,France,Riaz01,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S017,I048,D023,NR024,S017,Europe,France,Riaz01,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S018,I048,D023,NR024,S018,Europe,France,Riaz01,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S019,I048,D023,NR024,S019,Europe,France,Riaz01,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I048_S020,I048,D023,NR024,S020,Europe,France,Riaz01,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I049_S001,I049,D024,NR086,S001,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,395,401,402,572,41,46,47,78
I049_S002,I049,D024,NR086,S002,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,113,119,119,198,41,43,43,64
I049_S003,I049,D024,NR086,S003,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,71,73,73,114,21,23,23,41
I049_S004,I049,D024,NR086,S004,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,508,521,526,785,51,54,56,92
I049_S005,I049,D024,NR086,S005,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,94,96,97,141,39,41,42,62
I049_S006,I049,D024,NR086,S006,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,123,126,126,185,49,51,51,79
I049_S007,I049,D024,NR086,S007,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,491,495,496,763,53,55,56,88
I049_S008,I049,D024,NR086,S008,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,156,160,160,239,54,57,57,89
I049_S009,I049,D024,NR086,S009,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,89,93,93,141,40,42,42,66
I049_S010,I049,D024,NR086,S010,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,598,605,605,933,54,59,59,96
I049_S011,I049,D024,NR086,S011,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,219,223,224,308,41,43,44,68
I049_S012,I049,D024,NR086,S012,South_America,Peru,MiFish,2018,NA,NA,D024_RS008,RS008,86,88,88,148,37,39,39,60
I050_S001,I050,D025,NR080,S001,North_America,USA,COI313,2019,5,4,D025_RS042,RS042,1,1,1,2,1,1,1,2
I050_S002,I050,D025,NR080,S002,North_America,USA,COI313,2019,5,2,D025_RS042,RS042,1,1,1,1,1,1,1,1
I050_S003,I050,D025,NR080,S003,North_America,USA,COI313,2019,5,0,D025_RS042,RS042,0,0,0,0,0,0,0,0
I050_S004,I050,D025,NR080,S004,North_America,USA,COI313,2019,5,1,D025_RS042,RS042,1,1,1,4,1,1,1,2
I050_S005,I050,D025,NR080,S005,North_America,USA,COI313,2019,5,5,D025_RS042,RS042,1,1,1,4,1,1,1,3
I051_S002,I051,D026,NR025,S002,North_America,US,AK12S,2012,NA,3,D026_RS033,RS033,3,3,3,7,1,1,1,2
I052_S002,I052,D026,NR025,S002,North_America,US,AK16S,2012,NA,0,D026_RS041,RS041,0,0,0,0,0,0,0,0
